sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_30d:272:-826:1955-08-11,272:-826,1955-08-11,1955-09-12,0,27.251649999999998,-82.535,NOAA_HABSOS,0,0.0
habsos_30d:259:-818:1955-08-12,259:-818,1955-08-12,1955-09-13,0,25.9683,-81.7267,NOAA_HABSOS,0,0.0
habsos_30d:264:-820:1955-08-12,264:-820,1955-08-12,1955-09-12,0,26.46165,-81.9608,NOAA_HABSOS,0,0.0
habsos_30d:263:-819:1955-08-15,263:-819,1955-08-15,1955-09-16,0,26.375,-81.9,NOAA_HABSOS,0,0.0
habsos_30d:263:-821:1955-08-15,263:-821,1955-08-15,1955-09-14,0,26.334999999999997,-82.03446666666667,NOAA_HABSOS,0,0.0
habsos_30d:264:-820:1955-08-15,264:-820,1955-08-15,1955-09-15,0,26.42833333333333,-81.9639,NOAA_HABSOS,0,0.0
habsos_30d:267:-823:1955-08-16,267:-823,1955-08-16,1955-09-17,0,26.7258,-82.23830000000001,NOAA_HABSOS,0,0.0
habsos_30d:262:-819:1955-08-17,262:-819,1955-08-17,1955-09-16,0,26.27085,-81.82335,NOAA_HABSOS,0,0.0
habsos_30d:263:-819:1955-08-17,263:-819,1955-08-17,1955-09-16,0,26.36,-81.86,NOAA_HABSOS,0,0.0
habsos_30d:260:-819:1955-08-18,260:-819,1955-08-18,1955-09-20,0,26.053350000000002,-81.8417,NOAA_HABSOS,0,0.0
habsos_30d:259:-818:1955-08-22,259:-818,1955-08-22,1955-09-21,0,25.935,-81.785,NOAA_HABSOS,0,0.0
habsos_30d:260:-818:1955-08-22,260:-818,1955-08-22,1955-09-21,0,26.015,-81.78,NOAA_HABSOS,0,0.0
habsos_30d:260:-819:1955-08-22,260:-819,1955-08-22,1955-09-21,0,26.0967,-81.8117,NOAA_HABSOS,0,0.0
habsos_30d:264:-820:1955-08-25,264:-820,1955-08-25,1955-09-27,0,26.4583,-81.9533,NOAA_HABSOS,0,0.0
habsos_30d:267:-823:1955-08-25,267:-823,1955-08-25,1955-09-27,0,26.75564,-82.24432,NOAA_HABSOS,0,0.0
habsos_30d:276:-828:1955-08-29,276:-828,1955-08-29,1955-09-28,0,27.6833,-82.7383,NOAA_HABSOS,0,0.0
habsos_30d:277:-828:1955-08-29,277:-828,1955-08-29,1955-09-28,0,27.755,-82.761275,NOAA_HABSOS,0,0.0
habsos_30d:260:-819:1955-08-30,260:-819,1955-08-30,1955-09-29,0,26.0867,-81.8267,NOAA_HABSOS,0,0.0
