model,seed,split,year,n,positives,prevalence,AP,Brier,ECE,ROC_AUC,top10_recall,top10_precision
Seasonal,73,test,2024,993,39,0.03927492447129909,0.0707512539760131,0.042383714921379115,0.04861809315702224,0.6878460463366124,0.20512820512820512,0.08
Seasonal,73,test,2025,994,14,0.014084507042253521,0.044810970255783567,0.014163419421167611,0.007551662074038304,0.80783527696793,0.07142857142857142,0.01
Seasonal,73,test,2026,771,0,0.0,,0.00015092033872199438,0.0046908039837688445,,,0.0
Seasonal,73,spatial_test,2020,102,0,0.0,,0.017087760680420422,0.08997204376635355,,,0.0
Seasonal,73,spatial_test,2021,195,2,0.010256410256410256,0.009096459096459095,0.010657061789645709,0.005206381656978671,0.2629533678756477,0.0,0.0
Seasonal,73,spatial_test,2022,8,0,0.0,,0.0010189352739218677,0.027480407878802647,,,0.0
Seasonal,73,spatial_test,2023,2,0,0.0,,0.023554053761333935,0.10860952249823747,,,0.0
Seasonal,73,spatial_test,2024,329,17,0.05167173252279635,0.2158989645704646,0.04596125601521593,0.03826105585490817,0.8493589743589743,0.47058823529411764,0.24242424242424243
Seasonal,73,spatial_test,2025,249,2,0.008032128514056224,0.029411764705882353,0.010648005884601932,0.01539371296786842,0.8117408906882592,0.0,0.0
Seasonal,73,spatial_test,2026,167,0,0.0,,0.0001510303562295523,0.00483041985793534,,,0.0
Persistence,73,test,2020,285,35,0.12280701754385964,0.18379949874686713,0.10800335526953606,0.07380311402793499,0.5965714285714285,0.2571428571428571,0.3103448275862069
Persistence,73,test,2021,773,70,0.09055627425614489,0.0920626753582769,0.08736467338575318,0.06667876578944237,0.5080979475716318,0.12857142857142856,0.11538461538461539
Persistence,73,test,2022,33,0,0.0,,0.000961458411872247,0.03100739285835313,,,0.0
Persistence,73,test,2023,14,0,0.0,,0.0009614584118722467,0.03100739285835313,,,0.0
Persistence,73,test,2024,993,39,0.03927492447129909,0.08002722353175526,0.03650749336987703,0.005375041078254707,0.5593855829704887,0.1282051282051282,0.05
Persistence,73,test,2025,994,14,0.014084507042253521,0.1148797547187889,0.013186211097652327,0.025591627569465047,0.7683673469387755,0.9285714285714286,0.13
Persistence,73,test,2026,771,0,0.0,,0.0011036469557324363,0.031539585391417505,,,0.0
Persistence,73,spatial_test,2020,102,0,0.0,,0.001498847467343847,0.03301876757890525,,,0.0
Persistence,73,spatial_test,2021,195,2,0.010256410256410256,0.010256410256410256,0.011425107024902488,0.023907293701886188,0.49222797927461137,0.0,0.0
Persistence,73,spatial_test,2022,8,0,0.0,,0.0009614584118722469,0.031007392858353126,,,0.0
Persistence,73,spatial_test,2023,2,0,0.0,,0.0009614584118722469,0.031007392858353126,,,0.0
Persistence,73,spatial_test,2024,329,17,0.05167173252279635,0.0523086894332201,0.05084731597525527,0.02757862572951418,0.5053733031674208,0.058823529411764705,0.030303030303030304
Persistence,73,spatial_test,2025,249,2,0.008032128514056224,0.5,0.006080270770160352,0.034747553385051574,0.9959514170040487,1.0,0.08
Persistence,73,spatial_test,2026,167,0,0.0,,0.0009614584118722464,0.031007392858353126,,,0.0
Logistic,73,test,2020,285,35,0.12280701754385964,0.20550605894475693,0.11241768503890134,0.08491189528749203,0.6042285714285713,0.22857142857142856,0.27586206896551724
Logistic,73,test,2021,773,70,0.09055627425614489,0.10408639357377189,0.08575481557855924,0.06486081803606336,0.5952448689290795,0.07142857142857142,0.0641025641025641
Logistic,73,test,2022,33,0,0.0,,0.0001406331763865903,0.009115503455842949,,,0.0
Logistic,73,test,2023,14,0,0.0,,0.00017082847755549389,0.010975724157255281,,,0.0
Logistic,73,test,2024,993,39,0.03927492447129909,0.32060312087720955,0.032653852624740354,0.013269678462464265,0.8803418803418803,0.6666666666666666,0.26
Logistic,73,test,2025,994,14,0.014084507042253521,0.12611596944650325,0.013313318699391112,0.01622479764703083,0.8776239067055394,0.6428571428571429,0.09
Logistic,73,test,2026,771,0,0.0,,0.0004021212704923565,0.015763296086217956,,,0.0
Logistic,73,spatial_test,2020,102,0,0.0,,0.0016052328882000194,0.033613503670488085,,,0.0
Logistic,73,spatial_test,2021,195,2,0.010256410256410256,0.01002065145968272,0.011106706014321316,0.011451668453631676,0.24870466321243523,0.0,0.0
Logistic,73,spatial_test,2022,8,0,0.0,,0.0002357345601592386,0.012956097508311872,,,0.0
Logistic,73,spatial_test,2023,2,0,0.0,,0.005086233189969597,0.05828157875428712,,,0.0
Logistic,73,spatial_test,2024,329,17,0.05167173252279635,0.24419389419289989,0.04341156548702327,0.02029899736405504,0.904788838612368,0.47058823529411764,0.24242424242424243
Logistic,73,spatial_test,2025,249,2,0.008032128514056224,0.8333333333333333,0.006797088025095152,0.0269080770074275,0.9979757085020242,1.0,0.08
Logistic,73,spatial_test,2026,167,0,0.0,,0.00033940110720373365,0.014806916531139181,,,0.0
RandomForest,73,test,2020,285,35,0.12280701754385964,0.18568589981055889,0.11311726464846691,0.0804311388502454,0.5478857142857143,0.2,0.2413793103448276
RandomForest,73,test,2021,773,70,0.09055627425614489,0.1168964964928288,0.08541956863165082,0.06287579574738036,0.6279617963828491,0.11428571428571428,0.10256410256410256
RandomForest,73,test,2022,33,0,0.0,,0.0020372167971627357,0.028585247813679278,,,0.0
RandomForest,73,test,2023,14,0,0.0,,0.0017442052959366068,0.027002249285648885,,,0.0
RandomForest,73,test,2024,993,39,0.03927492447129909,0.353309671986291,0.031225413485063715,0.008776012902433863,0.8800999838735688,0.6923076923076923,0.27
RandomForest,73,test,2025,994,14,0.014084507042253521,0.1878856396567345,0.01414848737923195,0.022459054444654736,0.9512390670553936,0.8571428571428571,0.12
RandomForest,73,test,2026,771,0,0.0,,0.00047840375295271317,0.011229412461862173,,,0.0
RandomForest,73,spatial_test,2020,102,0,0.0,,0.004419003891569239,0.054487351291673085,,,0.0
RandomForest,73,spatial_test,2021,195,2,0.010256410256410256,0.010859465737514519,0.01673500723114017,0.03771578003099813,0.31088082901554404,0.0,0.0
RandomForest,73,spatial_test,2022,8,0,0.0,,0.002152745565535195,0.03611399686021413,,,0.0
RandomForest,73,spatial_test,2023,2,0,0.0,,0.003076746344001362,0.04663982269752475,,,0.0
RandomForest,73,spatial_test,2024,329,17,0.05167173252279635,0.24348831413855426,0.04294613568655715,0.035537340625624164,0.9076168929110106,0.47058823529411764,0.24242424242424243
RandomForest,73,spatial_test,2025,249,2,0.008032128514056224,0.8333333333333333,0.007313551340927363,0.03994084718163737,0.9979757085020243,1.0,0.08
RandomForest,73,spatial_test,2026,167,0,0.0,,0.0002536260614232895,0.010064920021328376,,,0.0
HistGradientBoosting,73,test,2020,285,35,0.12280701754385964,0.17298798322273895,0.11486979981230148,0.0863547992458787,0.5742857142857143,0.14285714285714285,0.1724137931034483
HistGradientBoosting,73,test,2021,773,70,0.09055627425614489,0.1049358303127423,0.08849935397946487,0.06771517204997073,0.5988823409876041,0.08571428571428572,0.07692307692307693
HistGradientBoosting,73,test,2022,33,0,0.0,,0.0006953305141709585,0.016670915863246323,,,0.0
HistGradientBoosting,73,test,2023,14,0,0.0,,0.0023497254484101345,0.020816271704309653,,,0.0
HistGradientBoosting,73,test,2024,993,39,0.03927492447129909,0.3243258157674182,0.03136215172104801,0.012928341753655008,0.8821157877761651,0.5641025641025641,0.22
HistGradientBoosting,73,test,2025,994,14,0.014084507042253521,0.2625660783436992,0.014573180215878839,0.022865370685708417,0.9204081632653061,0.7857142857142857,0.11
HistGradientBoosting,73,test,2026,771,0,0.0,,0.00032056425899047155,0.012229327869422536,,,0.0
HistGradientBoosting,73,spatial_test,2020,102,0,0.0,,0.0016304221070832265,0.03057044412845365,,,0.0
HistGradientBoosting,73,spatial_test,2021,195,2,0.010256410256410256,0.009557109557109558,0.013210099562793063,0.022165923185867964,0.20984455958549225,0.0,0.0
HistGradientBoosting,73,spatial_test,2022,8,0,0.0,,0.0012334475570246444,0.027440653203803615,,,0.0
HistGradientBoosting,73,spatial_test,2023,2,0,0.0,,0.0034368151996291793,0.050354936827308606,,,0.0
HistGradientBoosting,73,spatial_test,2024,329,17,0.05167173252279635,0.23787994585193137,0.043693510656177895,0.042713592382278065,0.9130844645550528,0.4117647058823529,0.21212121212121213
HistGradientBoosting,73,spatial_test,2025,249,2,0.008032128514056224,0.45,0.006658917714505977,0.025911334529420516,0.9919028340080972,1.0,0.08
HistGradientBoosting,73,spatial_test,2026,167,0,0.0,,0.00015721962491188694,0.010399812361191203,,,0.0
EcoTemporalNet,73,test,2020,285,35,0.12280701754385964,0.24026218718203596,0.10807902692120708,0.06451506414441345,0.6596571428571428,0.2,0.2413793103448276
EcoTemporalNet,73,test,2021,773,70,0.09055627425614489,0.109897451586702,0.08747194104124159,0.06903733526738805,0.5959764275553749,0.08571428571428572,0.07692307692307693
EcoTemporalNet,73,test,2022,33,0,0.0,,7.134059943864914e-05,0.00455340685024168,,,0.0
EcoTemporalNet,73,test,2023,14,0,0.0,,0.0004548766405652257,0.010638035045345912,,,0.0
EcoTemporalNet,73,test,2024,993,39,0.03927492447129909,0.28986290981417256,0.03158913233214942,0.01248596252962832,0.8953125839918293,0.6666666666666666,0.26
EcoTemporalNet,73,test,2025,994,14,0.014084507042253521,0.14744408743520304,0.013662175792119053,0.014332706332075864,0.8996355685131195,0.6428571428571429,0.09
EcoTemporalNet,73,test,2026,771,0,0.0,,0.00031308275355721425,0.007939241944455711,,,0.0
EcoTemporalNet,73,spatial_test,2020,102,0,0.0,,0.005451482219454227,0.05745177060122327,,,0.0
EcoTemporalNet,73,spatial_test,2021,195,2,0.010256410256410256,0.010913090068242062,0.013873260486644667,0.01978726383629526,0.3134715025906736,0.0,0.0
EcoTemporalNet,73,spatial_test,2022,8,0,0.0,,0.00010261298359792854,0.0070762984074808875,,,0.0
EcoTemporalNet,73,spatial_test,2023,2,0,0.0,,0.0009411987098058873,0.02580311496165442,,,0.0
EcoTemporalNet,73,spatial_test,2024,329,17,0.05167173252279635,0.28430492718726724,0.043455596184465844,0.01805560691463889,0.8957390648567118,0.5882352941176471,0.30303030303030304
EcoTemporalNet,73,spatial_test,2025,249,2,0.008032128514056224,0.8333333333333333,0.00643298419625562,0.02507094037843488,0.9979757085020242,1.0,0.08
EcoTemporalNet,73,spatial_test,2026,167,0,0.0,,0.0003823426061719096,0.007563673010231538,,,0.0
EcoFusion,73,test,2020,285,35,0.12280701754385964,0.22552729119004145,0.10953966706174183,0.07523924356152957,0.6433142857142857,0.17142857142857143,0.20689655172413793
EcoFusion,73,test,2021,773,70,0.09055627425614489,0.1067717116679794,0.08812744947426435,0.06974782333638796,0.5953464742938427,0.07142857142857142,0.0641025641025641
EcoFusion,73,test,2022,33,0,0.0,,9.812423956994984e-05,0.005316738422202941,,,0.0
EcoFusion,73,test,2023,14,0,0.0,,0.0007315449983542365,0.011825511038301451,,,0.0
EcoFusion,73,test,2024,993,39,0.03927492447129909,0.3619767237790452,0.03093020733427596,0.016028229880336593,0.9003117776702683,0.6410256410256411,0.25
EcoFusion,73,test,2025,994,14,0.014084507042253521,0.17154562148037306,0.013737189159156577,0.015251303505835898,0.9150145772594752,0.6428571428571429,0.09
EcoFusion,73,test,2026,771,0,0.0,,0.00025532595565061456,0.007277778403094884,,,0.0
EcoFusion,73,spatial_test,2020,102,0,0.0,,0.004253590630573466,0.05001335757770498,,,0.0
EcoFusion,73,spatial_test,2021,195,2,0.010256410256410256,0.010395741261550823,0.013706823190602544,0.019389316772015608,0.2746113989637306,0.0,0.0
EcoFusion,73,spatial_test,2022,8,0,0.0,,0.00010192465521853158,0.008335732633302888,,,0.0
EcoFusion,73,spatial_test,2023,2,0,0.0,,0.0011670404330646783,0.02828232290323801,,,0.0
EcoFusion,73,spatial_test,2024,329,17,0.05167173252279635,0.266658883176352,0.043478743561035926,0.030420290566249068,0.9046003016591253,0.6470588235294118,0.3333333333333333
EcoFusion,73,spatial_test,2025,249,2,0.008032128514056224,0.75,0.006164079167266958,0.021349231202406563,0.9959514170040487,1.0,0.08
EcoFusion,73,spatial_test,2026,167,0,0.0,,0.00026064391648406097,0.006668036718463284,,,0.0
EcoTemporalNet,73,missing20,0,3863,158,0.04090085425834843,0.14344772150980323,0.03809539124117284,0.010077381369994406,0.7671347306923588,0.379746835443038,0.15503875968992248
EcoTemporalNet,73,noise01,0,3863,158,0.04090085425834843,0.1526882200172977,0.0372664768372753,0.0162528182258044,0.787502348861443,0.36075949367088606,0.14728682170542637
Seasonal,73,observed_high_temperature,0,291,0,0.0,,0.0034271918547818434,0.026333449447718885,,,0.0
Persistence,73,observed_high_temperature,0,291,0,0.0,,0.0011498215859550753,0.03171241080163943,,,0.0
Logistic,73,observed_high_temperature,0,291,0,0.0,,0.0013481570211203214,0.029735248908143313,,,0.0
RandomForest,73,observed_high_temperature,0,291,0,0.0,,0.003010037318718926,0.02964713850335668,,,0.0
HistGradientBoosting,73,observed_high_temperature,0,291,0,0.0,,0.0038457708565396748,0.031951193444658625,,,0.0
EcoTemporalNet,73,observed_high_temperature,0,291,0,0.0,,0.0025421855047526513,0.02693403841561629,,,0.0
EcoFusion,73,observed_high_temperature,0,291,0,0.0,,0.0029161094579676873,0.02675800157431236,,,0.0
