sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
china_hk_7d:CN_HongKong:1978-10-15,CN_HongKong,1978-10-15,1978-10-22,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-10-22,CN_HongKong,1978-10-22,1978-10-29,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-10-29,CN_HongKong,1978-10-29,1978-11-05,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-11-05,CN_HongKong,1978-11-05,1978-11-12,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-11-12,CN_HongKong,1978-11-12,1978-11-19,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-11-19,CN_HongKong,1978-11-19,1978-11-26,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-11-26,CN_HongKong,1978-11-26,1978-12-03,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-12-03,CN_HongKong,1978-12-03,1978-12-10,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-12-10,CN_HongKong,1978-12-10,1978-12-17,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-12-17,CN_HongKong,1978-12-17,1978-12-24,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-12-24,CN_HongKong,1978-12-24,1978-12-31,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-12-31,CN_HongKong,1978-12-31,1979-01-07,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-01-07,CN_HongKong,1979-01-07,1979-01-14,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-01-14,CN_HongKong,1979-01-14,1979-01-21,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-01-21,CN_HongKong,1979-01-21,1979-01-28,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-01-28,CN_HongKong,1979-01-28,1979-02-04,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-02-04,CN_HongKong,1979-02-04,1979-02-11,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-02-11,CN_HongKong,1979-02-11,1979-02-18,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-02-18,CN_HongKong,1979-02-18,1979-02-25,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-02-25,CN_HongKong,1979-02-25,1979-03-04,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-03-04,CN_HongKong,1979-03-04,1979-03-11,1,22.35,114.2,AFCD_HongKong,0,1.0
china_hk_7d:CN_HongKong:1979-03-11,CN_HongKong,1979-03-11,1979-03-18,0,22.35,114.2,AFCD_HongKong,1,0.0
china_hk_7d:CN_HongKong:1979-03-18,CN_HongKong,1979-03-18,1979-03-25,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-03-25,CN_HongKong,1979-03-25,1979-04-01,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-04-01,CN_HongKong,1979-04-01,1979-04-08,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-04-08,CN_HongKong,1979-04-08,1979-04-15,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-04-15,CN_HongKong,1979-04-15,1979-04-22,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-04-22,CN_HongKong,1979-04-22,1979-04-29,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-04-29,CN_HongKong,1979-04-29,1979-05-06,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-05-06,CN_HongKong,1979-05-06,1979-05-13,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-05-13,CN_HongKong,1979-05-13,1979-05-20,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-05-20,CN_HongKong,1979-05-20,1979-05-27,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-05-27,CN_HongKong,1979-05-27,1979-06-03,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-06-03,CN_HongKong,1979-06-03,1979-06-10,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-06-10,CN_HongKong,1979-06-10,1979-06-17,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-06-17,CN_HongKong,1979-06-17,1979-06-24,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-06-24,CN_HongKong,1979-06-24,1979-07-01,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-07-01,CN_HongKong,1979-07-01,1979-07-08,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-07-08,CN_HongKong,1979-07-08,1979-07-15,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-07-15,CN_HongKong,1979-07-15,1979-07-22,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-07-22,CN_HongKong,1979-07-22,1979-07-29,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-07-29,CN_HongKong,1979-07-29,1979-08-05,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-08-05,CN_HongKong,1979-08-05,1979-08-12,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-08-12,CN_HongKong,1979-08-12,1979-08-19,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-08-19,CN_HongKong,1979-08-19,1979-08-26,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-08-26,CN_HongKong,1979-08-26,1979-09-02,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-09-02,CN_HongKong,1979-09-02,1979-09-09,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-09-09,CN_HongKong,1979-09-09,1979-09-16,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-09-16,CN_HongKong,1979-09-16,1979-09-23,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-09-23,CN_HongKong,1979-09-23,1979-09-30,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1979-09-30,CN_HongKong,1979-09-30,1979-10-07,0,22.35,114.2,AFCD_HongKong,0,0.0
