model,seed,split,year,n,positives,prevalence,AP,Brier,ECE,ROC_AUC,top10_recall,top10_precision
EcoFusion,42,test,2025,2065,25,0.012106537530266344,0.1124566029594692,0.014674462555724384,0.012519797593148285,0.8743725490196077,0.68,0.0821256038647343
EcoFusion,42,test,2026,1786,0,0.0,,0.0006689996656165476,0.006308348006424107,,,0.0
EcoFusion,42,spatial_test,2020,5,0,0.0,,0.0005388296115763932,0.017447370196843216,,,0.0
EcoFusion,42,spatial_test,2021,339,10,0.029498525073746312,0.16403841000827898,0.030726852604814926,0.029338370838630938,0.6069908814589666,0.2,0.058823529411764705
EcoFusion,42,spatial_test,2022,46,1,0.021739130434782608,0.5,0.01840820432131618,0.03737811764958303,0.9777777777777777,1.0,0.2
EcoFusion,42,spatial_test,2023,50,3,0.06,0.9166666666666665,0.024961337618355294,0.06205718174717487,0.9929078014184397,1.0,0.6
EcoFusion,42,spatial_test,2024,442,20,0.04524886877828054,0.5248324510651937,0.03169319875574534,0.028538678007707315,0.9664691943127961,0.8,0.35555555555555557
EcoFusion,42,spatial_test,2025,468,5,0.010683760683760684,0.682967032967033,0.006998393452583331,0.017463745281733195,0.991792656587473,1.0,0.10638297872340426
EcoFusion,42,spatial_test,2026,332,0,0.0,,0.0002646479040903058,0.004866432720180396,,,0.0
EcoTemporalNet,42,missing20,0,7192,183,0.025444938820912123,0.1637955409620937,0.026395549867335825,0.025955092303687005,0.8422738290425973,0.6065573770491803,0.15416666666666667
EcoTemporalNet,42,noise01,0,7192,183,0.025444938820912123,0.19059909111940362,0.02326937933468774,0.01132975314041862,0.8654126973360559,0.6775956284153005,0.17222222222222222
Seasonal,42,observed_high_temperature,0,619,0,0.0,,0.00019397421512457383,0.006129559883360311,,,0.0
Persistence,42,observed_high_temperature,0,619,0,0.0,,0.0013197056216965799,0.019295642129312448,,,0.0
Logistic,42,observed_high_temperature,0,619,0,0.0,,0.0007802147338849089,0.013245241413406009,,,0.0
RandomForest,42,observed_high_temperature,0,619,0,0.0,,0.002202217122202854,0.014031925678537543,,,0.0
HistGradientBoosting,42,observed_high_temperature,0,619,0,0.0,,0.004462183320967183,0.014117601558561059,,,0.0
EcoTemporalNet,42,observed_high_temperature,0,619,0,0.0,,0.0020378627436339843,0.012395695738651968,,,0.0
EcoFusion,42,observed_high_temperature,0,619,0,0.0,,0.003240603925859097,0.01272246820386688,,,0.0
Seasonal,73,test,2020,14,3,0.21428571428571427,0.21428571428571427,0.20637441784696994,0.19495402254940644,0.5,0.3333333333333333,0.5
Seasonal,73,test,2021,1402,101,0.07203994293865906,0.06175413748901133,0.07182991376413686,0.06724960858146141,0.42980266512431414,0.0594059405940594,0.0425531914893617
Seasonal,73,test,2022,92,6,0.06521739130434782,0.3333333333333333,0.06290119217852347,0.05717879689170177,0.8895348837209303,0.16666666666666666,0.1
Seasonal,73,test,2023,89,7,0.07865168539325842,0.14285714285714285,0.07939653755109768,0.08048317636563762,0.5182926829268293,0.0,0.0
Seasonal,73,test,2024,1744,41,0.023509174311926607,0.06153384557711932,0.023281870294139133,0.015653067755471765,0.7986408490039099,0.14634146341463414,0.03428571428571429
Seasonal,73,test,2025,2065,25,0.012106537530266344,0.0705023189543624,0.0117762324232507,0.0055388846577394905,0.8986666666666666,0.48,0.057971014492753624
Seasonal,73,test,2026,1786,0,0.0,,0.0001312287952708487,0.005956330853514958,,,0.0
Seasonal,73,spatial_test,2020,5,0,0.0,,0.0003737143053876337,0.01933169173630784,,,0.0
Seasonal,73,spatial_test,2021,339,10,0.029498525073746312,0.02528902117153449,0.029811320857547292,0.023960162902385895,0.16656534954407295,0.0,0.0
Seasonal,73,spatial_test,2022,46,1,0.021739130434782608,0.125,0.02143824504004622,0.01674939556580319,0.8666666666666667,0.0,0.0
Seasonal,73,spatial_test,2023,50,3,0.06,0.125,0.06171377576902163,0.07066962081899947,0.5638297872340425,0.0,0.0
Seasonal,73,spatial_test,2024,442,20,0.04524886877828054,0.1739701622217445,0.03900488063156168,0.01478252058771108,0.861196682464455,0.2,0.08888888888888889
Seasonal,73,spatial_test,2025,468,5,0.010683760683760684,0.058823529411764705,0.010987367688325539,0.008955415195542627,0.8768898488120951,0.4,0.0425531914893617
Seasonal,73,spatial_test,2026,332,0,0.0,,0.00011152063026546429,0.005343575243859521,,,0.0
Persistence,73,test,2020,14,3,0.21428571428571427,0.5158730158730158,0.11922529923746063,0.08052023346914099,0.7878787878787877,0.3333333333333333,0.5
Persistence,73,test,2021,1402,101,0.07203994293865906,0.14333523223934375,0.07088763635096632,0.056465023532374495,0.6382942291154557,0.3465346534653465,0.24822695035460993
Persistence,73,test,2022,92,6,0.06521739130434782,0.4076086956521739,0.04148212061313788,0.02409283230553657,0.7441860465116279,0.5,0.3
Persistence,73,test,2023,89,7,0.07865168539325842,0.3020866773675762,0.0572307971294735,0.030638199828223397,0.7020905923344948,0.8571428571428571,0.6666666666666666
Persistence,73,test,2024,1744,41,0.023509174311926607,0.12638453792794807,0.02127497987679279,0.0039858112017693665,0.6404694728098191,0.2926829268292683,0.06857142857142857
Persistence,73,test,2025,2065,25,0.012106537530266344,0.05132540267396569,0.015289193400575064,0.01751855665862364,0.6304411764705882,0.88,0.10628019323671498
Persistence,73,test,2026,1786,0,0.0,,0.001184572458872872,0.019061627867744114,,,0.0
Persistence,73,spatial_test,2020,5,0,0.0,,0.00030776503971275315,0.017543233445199105,,,0.0
Persistence,73,spatial_test,2021,339,10,0.029498525073746312,0.05996245642263342,0.032534328731534695,0.018893422899515518,0.586322188449848,0.2,0.058823529411764705
Persistence,73,spatial_test,2022,46,1,0.021739130434782608,0.021739130434782608,0.03490134663444298,0.02930272110364775,0.4777777777777778,0.0,0.0
Persistence,73,spatial_test,2023,50,3,0.06,0.75,0.01817376730823887,0.03134667707532089,0.9893617021276595,1.0,0.6
Persistence,73,spatial_test,2024,442,20,0.04524886877828054,0.14417420814479637,0.040581417916135815,0.02145973323800372,0.6381516587677726,0.3,0.13333333333333333
Persistence,73,spatial_test,2025,468,5,0.010683760683760684,0.2614163614163614,0.008347752240604831,0.014971851851463111,0.7956803455723542,0.8,0.0851063829787234
Persistence,73,spatial_test,2026,332,0,0.0,,0.00030776503971275315,0.0175432334451991,,,0.0
Logistic,73,test,2020,14,3,0.21428571428571427,0.5888888888888889,0.14949761534776912,0.20404885982437213,0.8787878787878787,0.3333333333333333,0.5
Logistic,73,test,2021,1402,101,0.07203994293865906,0.18319725617957577,0.06485474656429664,0.03174885542234717,0.7693548755336718,0.3069306930693069,0.2198581560283688
Logistic,73,test,2022,92,6,0.06521739130434782,0.7695378151260504,0.04128860129960759,0.03475613989372814,0.9709302325581395,0.8333333333333334,0.5
Logistic,73,test,2023,89,7,0.07865168539325842,0.638126159554731,0.06493283618610905,0.054412094372002284,0.9634146341463414,0.5714285714285714,0.4444444444444444
Logistic,73,test,2024,1744,41,0.023509174311926607,0.35893739671018476,0.01841551482676125,0.007381481444252382,0.9506466350629448,0.8780487804878049,0.2057142857142857
Logistic,73,test,2025,2065,25,0.012106537530266344,0.11842468038931311,0.011964239823330279,0.010075065517660095,0.8661176470588235,0.72,0.08695652173913043
Logistic,73,test,2026,1786,0,0.0,,0.00032139501256811276,0.00835138691949864,,,0.0
Logistic,73,spatial_test,2020,5,0,0.0,,0.0008513660547862219,0.022766312693139588,,,0.0
Logistic,73,spatial_test,2021,339,10,0.029498525073746312,0.09083449630380527,0.029149944660128914,0.01703898924439616,0.6328267477203647,0.2,0.058823529411764705
Logistic,73,spatial_test,2022,46,1,0.021739130434782608,0.5,0.015910390810375482,0.008988482760337195,0.9777777777777777,1.0,0.2
Logistic,73,spatial_test,2023,50,3,0.06,1.0,0.03707582965000602,0.06288253816732592,1.0,1.0,0.6
Logistic,73,spatial_test,2024,442,20,0.04524886877828054,0.4738861353202725,0.02935992720180951,0.019901342853861623,0.9618483412322274,0.9,0.4
Logistic,73,spatial_test,2025,468,5,0.010683760683760684,0.5274891774891775,0.0072140240993269,0.014474304087511857,0.991792656587473,1.0,0.10638297872340426
Logistic,73,spatial_test,2026,332,0,0.0,,7.060868761703375e-05,0.006447046056866609,,,0.0
RandomForest,73,test,2020,14,3,0.21428571428571427,0.5888888888888889,0.12281229114832828,0.10917662508091128,0.8787878787878787,0.3333333333333333,0.5
RandomForest,73,test,2021,1402,101,0.07203994293865906,0.23495661887538202,0.06554309734270639,0.039120252438986196,0.7573838859673824,0.297029702970297,0.2127659574468085
RandomForest,73,test,2022,92,6,0.06521739130434782,0.623015873015873,0.03757317088910675,0.03738013385227728,0.9612403100775194,0.8333333333333334,0.5
RandomForest,73,test,2023,89,7,0.07865168539325842,0.48831168831168836,0.05631375488203058,0.02893521512740881,0.9372822299651569,0.5714285714285714,0.4444444444444444
RandomForest,73,test,2024,1744,41,0.023509174311926607,0.341947650446754,0.01937750051256966,0.012670360372924542,0.9375134268077854,0.8536585365853658,0.2
RandomForest,73,test,2025,2065,25,0.012106537530266344,0.12025545674286779,0.014610736551507795,0.016981676945154966,0.9353529411764705,0.8,0.0966183574879227
RandomForest,73,test,2026,1786,0,0.0,,0.0010935224591805727,0.010426859038693323,,,0.0
RandomForest,73,spatial_test,2020,5,0,0.0,,0.0027078704427032758,0.047246268184016185,,,0.0
RandomForest,73,spatial_test,2021,339,10,0.029498525073746312,0.10869523687595978,0.033249674722050086,0.028515344113594864,0.6270516717325229,0.2,0.058823529411764705
RandomForest,73,spatial_test,2022,46,1,0.021739130434782608,0.3333333333333333,0.01974302149753841,0.03566999823486882,0.9555555555555556,1.0,0.2
RandomForest,73,spatial_test,2023,50,3,0.06,0.8055555555555556,0.03079033986099365,0.07081134316808092,0.9858156028368794,1.0,0.6
RandomForest,73,spatial_test,2024,442,20,0.04524886877828054,0.46056972678390073,0.03470311774736277,0.04505257089365793,0.9361374407582939,0.75,0.3333333333333333
RandomForest,73,spatial_test,2025,468,5,0.010683760683760684,0.6526143790849672,0.009774441878296972,0.033157843119259706,0.9883369330453564,1.0,0.10638297872340426
RandomForest,73,spatial_test,2026,332,0,0.0,,0.0004785522555278743,0.011623027885264186,,,0.0
HistGradientBoosting,73,test,2020,14,3,0.21428571428571427,0.7555555555555555,0.0962305012792453,0.08501447280511205,0.9090909090909091,0.3333333333333333,0.5
HistGradientBoosting,73,test,2021,1402,101,0.07203994293865906,0.23286300043853608,0.0673557833182083,0.04935510790205723,0.7735329259290263,0.31683168316831684,0.22695035460992907
HistGradientBoosting,73,test,2022,92,6,0.06521739130434782,0.6688492063492063,0.03621169125644106,0.029875571553874675,0.9670542635658915,0.8333333333333334,0.5
HistGradientBoosting,73,test,2023,89,7,0.07865168539325842,0.6416916416916417,0.056692584878962844,0.0390326424976727,0.9494773519163764,0.42857142857142855,0.3333333333333333
HistGradientBoosting,73,test,2024,1744,41,0.023509174311926607,0.3522423338048683,0.021003683158473847,0.01519182947080378,0.9430560130615986,0.7804878048780488,0.18285714285714286
HistGradientBoosting,73,test,2025,2065,25,0.012106537530266344,0.11563061752931518,0.01614751586916318,0.016346197228986913,0.9024117647058822,0.72,0.08695652173913043
HistGradientBoosting,73,test,2026,1786,0,0.0,,0.0010214768618769922,0.007817704405787211,,,0.0
HistGradientBoosting,73,spatial_test,2020,5,0,0.0,,0.001963198265029071,0.03526266119519089,,,0.0
HistGradientBoosting,73,spatial_test,2021,339,10,0.029498525073746312,0.11072583518046811,0.03104145560431493,0.02723930462516838,0.6589665653495441,0.2,0.058823529411764705
HistGradientBoosting,73,spatial_test,2022,46,1,0.021739130434782608,0.5,0.020891740432351192,0.028091120287854467,0.9777777777777777,1.0,0.2
HistGradientBoosting,73,spatial_test,2023,50,3,0.06,1.0,0.02076143605198433,0.0471752820874358,1.0,1.0,0.6
HistGradientBoosting,73,spatial_test,2024,442,20,0.04524886877828054,0.5348043255137934,0.034718215201696837,0.04023554553414608,0.9646919431279621,0.75,0.3333333333333333
HistGradientBoosting,73,spatial_test,2025,468,5,0.010683760683760684,0.682967032967033,0.008302230408493741,0.022946686951352862,0.9917926565874731,1.0,0.10638297872340426
HistGradientBoosting,73,spatial_test,2026,332,0,0.0,,0.0004886448824984645,0.005928698553360193,,,0.0
EcoTemporalNet,73,test,2020,14,3,0.21428571428571427,0.5,0.14417485101753438,0.1879001408856405,0.7575757575757576,0.3333333333333333,0.5
EcoTemporalNet,73,test,2021,1402,101,0.07203994293865906,0.1744414994890955,0.06582018947233587,0.03900848761072128,0.7453976758167746,0.2871287128712871,0.20567375886524822
EcoTemporalNet,73,test,2022,92,6,0.06521739130434782,0.7579365079365079,0.03733489039144963,0.037529595406285234,0.934108527131783,0.8333333333333334,0.5
EcoTemporalNet,73,test,2023,89,7,0.07865168539325842,0.6333943833943834,0.060094150727336426,0.043231375862562725,0.9581881533101045,0.7142857142857143,0.5555555555555556
EcoTemporalNet,73,test,2024,1744,41,0.023509174311926607,0.3583660314162438,0.019471097453463215,0.010147989685356976,0.9098148174670238,0.7804878048780488,0.18285714285714286
EcoTemporalNet,73,test,2025,2065,25,0.012106537530266344,0.09552067897983717,0.01286466425463438,0.00647058684644619,0.7986862745098039,0.68,0.0821256038647343
EcoTemporalNet,73,test,2026,1786,0,0.0,,0.0003818218325035441,0.005828165189684412,,,0.0
EcoTemporalNet,73,spatial_test,2020,5,0,0.0,,7.507799706414803e-05,0.006335424798699041,,,0.0
EcoTemporalNet,73,spatial_test,2021,339,10,0.029498525073746312,0.08720958680247004,0.031461678109994715,0.0338427717824859,0.5468085106382978,0.2,0.058823529411764705
EcoTemporalNet,73,spatial_test,2022,46,1,0.021739130434782608,0.3333333333333333,0.018231053763679138,0.02668616947950133,0.9555555555555556,1.0,0.2
EcoTemporalNet,73,spatial_test,2023,50,3,0.06,0.8055555555555556,0.037560653393515366,0.05890621625739151,0.9858156028368794,1.0,0.6
EcoTemporalNet,73,spatial_test,2024,442,20,0.04524886877828054,0.47463383891306876,0.02823420864908162,0.0308217608961557,0.9652843601895735,0.95,0.4222222222222222
EcoTemporalNet,73,spatial_test,2025,468,5,0.010683760683760684,0.7544444444444445,0.005539129705650946,0.01251490636613772,0.9969762419006479,1.0,0.10638297872340426
EcoTemporalNet,73,spatial_test,2026,332,0,0.0,,0.0001726540152807717,0.005237348298613232,,,0.0
EcoFusion,73,test,2020,14,3,0.21428571428571427,0.7555555555555555,0.11912088552581448,0.11337194777000843,0.9090909090909091,0.3333333333333333,0.5
EcoFusion,73,test,2021,1402,101,0.07203994293865906,0.22697013514469108,0.06571581198487006,0.04539657286001621,0.7676121186292342,0.31683168316831684,0.22695035460992907
EcoFusion,73,test,2022,92,6,0.06521739130434782,0.744047619047619,0.035523171169571245,0.035976599408128744,0.9670542635658914,0.8333333333333334,0.5
EcoFusion,73,test,2023,89,7,0.07865168539325842,0.7174603174603174,0.05802498487431481,0.042474620387006716,0.9616724738675958,0.7142857142857143,0.5555555555555556
EcoFusion,73,test,2024,1744,41,0.023509174311926607,0.3615112257398524,0.019964864947327177,0.01198677699743356,0.9281612076249948,0.7804878048780488,0.18285714285714286
EcoFusion,73,test,2025,2065,25,0.012106537530266344,0.11267393498752873,0.014197016211970613,0.011035195061649364,0.8541960784313727,0.72,0.08695652173913043
EcoFusion,73,test,2026,1786,0,0.0,,0.0005330007073626333,0.006053465830684491,,,0.0
EcoFusion,73,spatial_test,2020,5,0,0.0,,0.000391089799280573,0.014949160054890286,,,0.0
EcoFusion,73,spatial_test,2021,339,10,0.029498525073746312,0.17474855487809185,0.030999711897790213,0.03163600832158151,0.613677811550152,0.2,0.058823529411764705
EcoFusion,73,spatial_test,2022,46,1,0.021739130434782608,0.5,0.01940918529264322,0.027753852314632153,0.9777777777777777,1.0,0.2
EcoFusion,73,spatial_test,2023,50,3,0.06,1.0,0.027521231386311323,0.05079805707985899,1.0,1.0,0.6
EcoFusion,73,spatial_test,2024,442,20,0.04524886877828054,0.5336698725230403,0.03052335612025671,0.027181832197205606,0.966824644549763,0.9,0.4
EcoFusion,73,spatial_test,2025,468,5,0.010683760683760684,0.7103174603174602,0.006307700667763844,0.011411664853078832,0.9935205183585313,1.0,0.10638297872340426
EcoFusion,73,spatial_test,2026,332,0,0.0,,0.00026504629385921003,0.004932204507981512,,,0.0
EcoTemporalNet,73,missing20,0,7192,183,0.025444938820912123,0.14923336248070004,0.024871614245825395,0.015755928179917465,0.8253502327608453,0.5519125683060109,0.14027777777777778
EcoTemporalNet,73,noise01,0,7192,183,0.025444938820912123,0.1956158445848652,0.022822759107757776,0.00881989533006716,0.8545157007344968,0.6721311475409836,0.17083333333333334
Seasonal,73,observed_high_temperature,0,619,0,0.0,,0.00019397421512457383,0.006129559883360311,,,0.0
Persistence,73,observed_high_temperature,0,619,0,0.0,,0.0013197056216965799,0.019295642129312448,,,0.0
Logistic,73,observed_high_temperature,0,619,0,0.0,,0.0007802147338849089,0.013245241413406009,,,0.0
RandomForest,73,observed_high_temperature,0,619,0,0.0,,0.002198526404249416,0.01371584235566089,,,0.0
HistGradientBoosting,73,observed_high_temperature,0,619,0,0.0,,0.004462183320967183,0.014117601558561059,,,0.0
EcoTemporalNet,73,observed_high_temperature,0,619,0,0.0,,0.0013194523189758627,0.013372924272440532,,,0.0
EcoFusion,73,observed_high_temperature,0,619,0,0.0,,0.0027897810190927927,0.013324506356106398,,,0.0
