sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:275:-827:2019-04-01,275:-827,2019-04-01,2019-04-15,0,27.58512,-82.61482,NOAA_HABSOS,0,0.0
habsos_14d:275:-828:2019-04-01,275:-828,2019-04-01,2019-04-15,0,27.5385,-82.7402,NOAA_HABSOS,0,0.0
habsos_14d:276:-827:2019-04-01,276:-827,2019-04-01,2019-04-15,0,27.6055,-82.6508,NOAA_HABSOS,0,0.0
habsos_14d:276:-828:2019-04-01,276:-828,2019-04-01,2019-04-15,0,27.6133,-82.7391,NOAA_HABSOS,0,0.0
habsos_14d:277:-827:2019-04-01,277:-827,2019-04-01,2019-04-15,0,27.74376666666667,-82.65088,NOAA_HABSOS,0,0.0
habsos_14d:278:-829:2019-04-01,278:-829,2019-04-01,2019-04-15,0,27.8121,-82.81915,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-01,279:-829,2019-04-01,2019-04-15,0,27.96035,-82.8243,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-01,281:-807,2019-04-01,2019-04-16,0,28.13248,-80.62418,NOAA_HABSOS,0,0.0
habsos_14d:284:-807:2019-04-01,284:-807,2019-04-01,2019-04-16,0,28.4017,-80.66245,NOAA_HABSOS,0,0.0
habsos_14d:285:-808:2019-04-01,285:-808,2019-04-01,2019-04-16,0,28.52641,-80.7391,NOAA_HABSOS,0,0.0
habsos_14d:286:-808:2019-04-01,286:-808,2019-04-01,2019-04-16,0,28.62365,-80.79552,NOAA_HABSOS,0,0.0
habsos_14d:265:-822:2019-04-02,265:-822,2019-04-02,2019-04-17,0,26.564312857142856,-82.16070285714285,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-02,269:-824,2019-04-02,2019-04-17,0,26.92467,-82.36189,NOAA_HABSOS,0,0.0
habsos_14d:280:-806:2019-04-02,280:-806,2019-04-02,2019-04-16,0,28.02036,-80.53889666666667,NOAA_HABSOS,0,0.0
habsos_14d:297:-849:2019-04-02,297:-849,2019-04-02,2019-04-18,0,29.70213,-84.88018,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-03,263:-819,2019-04-03,2019-04-17,0,26.360575,-81.86261999999999,NOAA_HABSOS,0,0.0
habsos_14d:264:-820:2019-04-03,264:-820,2019-04-03,2019-04-17,0,26.45398,-81.95776,NOAA_HABSOS,0,0.0
habsos_14d:264:-821:2019-04-03,264:-821,2019-04-03,2019-04-17,0,26.43733,-82.047775,NOAA_HABSOS,0,0.0
habsos_14d:265:-822:2019-04-03,265:-822,2019-04-03,2019-04-17,0,26.52636,-82.1945,NOAA_HABSOS,0,0.0
habsos_14d:268:-801:2019-04-03,268:-801,2019-04-03,2019-04-17,0,26.89372,-80.0542,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-03,269:-824,2019-04-03,2019-04-17,0,26.96428,-82.37600499999999,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-03,270:-825,2019-04-03,2019-04-19,0,27.033816666666667,-82.423715,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-03,281:-807,2019-04-03,2019-04-17,0,28.19826,-80.6125,NOAA_HABSOS,0,0.0
habsos_14d:301:-857:2019-04-03,301:-857,2019-04-03,2019-04-17,0,30.11444,-85.68333,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-04,270:-825,2019-04-04,2019-04-19,0,27.0992,-82.4607,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-04,279:-829,2019-04-04,2019-04-18,0,27.9777,-82.8323,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-04-06,279:-829,2019-04-06,2019-04-22,0,27.96612,-82.83,NOAA_HABSOS,0,0.0
habsos_14d:286:-809:2019-04-06,286:-809,2019-04-06,2019-04-23,0,28.63711,-80.80738,NOAA_HABSOS,0,0.0
habsos_14d:246:-813:2019-04-07,246:-813,2019-04-07,2019-04-21,0,24.66619,-81.27032,NOAA_HABSOS,0,0.0
